LAUS Code;State FIPS Code;County FIPS Code;County Name/State Abbreviation;Year;Labor Force;Employed;Unemployed;Unemployment Rate (%)
CN5155000000000;51;550;Chesapeake city, VA;2019;124,798;121,256;3,542;2.8
CN5157000000000;51;570;Colonial Heights city, VA;2019;8,601;8,325;276;3.2
CN5158000000000;51;580;Covington city, VA;2019;2,418;2,320;98;4.1
CN5159000000000;51;590;Danville city, VA;2019;19,201;18,251;950;4.9
CN5159500000000;51;595;Emporia city, VA;2019;2,314;2,200;114;4.9
CN5160000000000;51;600;Fairfax city, VA;2019;13,238;12,956;282;2.1
CN5161000000000;51;610;Falls Church city, VA;2019;8,570;8,393;177;2.1
CN5162000000000;51;620;Franklin city, VA;2019;3,602;3,460;142;3.9
CN5163000000000;51;630;Fredericksburg city, VA;2019;14,196;13,722;474;3.3
CN5164000000000;51;640;Galax city, VA;2019;2,929;2,836;93;3.2
CN5165000000000;51;650;Hampton city, VA;2019;64,982;62,553;2,429;3.7
CN5166000000000;51;660;Harrisonburg city, VA;2019;24,813;24,020;793;3.2
CN5167000000000;51;670;Hopewell city, VA;2019;9,675;9,261;414;4.3
CN5167800000000;51;678;Lexington city, VA;2019;2,099;2,001;98;4.7
CN5168000000000;51;680;Lynchburg city, VA;2019;36,674;35,326;1,348;3.7
CN5168300000000;51;683;Manassas city, VA;2019;21,908;21,361;547;2.5
CN5168500000000;51;685;Manassas Park city, VA;2019;9,534;9,300;234;2.5
CN5169000000000;51;690;Martinsville city, VA;2019;5,493;5,270;223;4.1
CN5170000000000;51;700;Newport News city, VA;2019;89,819;86,752;3,067;3.4
CN5171000000000;51;710;Norfolk city, VA;2019;111,914;108,084;3,830;3.4
CN5172000000000;51;720;Norton city, VA;2019;1,685;1,624;61;3.6
CN5173000000000;51;730;Petersburg city, VA;2019;12,965;12,243;722;5.6
CN5173500000000;51;735;Poquoson city, VA;2019;6,479;6,324;155;2.4
CN5174000000000;51;740;Portsmouth city, VA;2019;44,522;42,800;1,722;3.9
CN5175000000000;51;750;Radford city, VA;2019;8,737;8,429;308;3.5
CN5176000000000;51;760;Richmond city, VA;2019;119,445;115,561;3,884;3.3
CN5177000000000;51;770;Roanoke city, VA;2019;49,261;47,777;1,484;3.0
CN5177500000000;51;775;Salem city, VA;2019;12,930;12,574;356;2.8
CN5179000000000;51;790;Staunton city, VA;2019;12,295;11,968;327;2.7
CN5180000000000;51;800;Suffolk city, VA;2019;45,444;44,081;1,363;3.0
CN5181000000000;51;810;Virginia Beach city, VA;2019;234,807;228,555;6,252;2.7
CN5182000000000;51;820;Waynesboro city, VA;2019;10,738;10,431;307;2.9
CN5183000000000;51;830;Williamsburg city, VA;2019;6,772;6,512;260;3.8
CN5184000000000;51;840;Winchester city, VA;2019;14,830;14,420;410;2.8
CN5300100000000;53;001;Adams County, WA;2019;10,031;9,464;567;5.7
CN5300300000000;53;003;Asotin County, WA;2019;10,517;10,085;432;4.1
CN5300500000000;53;005;Benton County, WA;2019;104,640;99,139;5,501;5.3
CN5300700000000;53;007;Chelan County, WA;2019;45,710;43,480;2,230;4.9
CN5300900000000;53;009;Clallam County, WA;2019;29,263;27,327;1,936;6.6
CN5301100000000;53;011;Clark County, WA;2019;248,460;236,765;11,695;4.7
CN5301300000000;53;013;Columbia County, WA;2019;1,846;1,746;100;5.4
CN5301500000000;53;015;Cowlitz County, WA;2019;48,683;45,766;2,917;6.0
CN5301700000000;53;017;Douglas County, WA;2019;22,440;21,181;1,259;5.6
CN5301900000000;53;019;Ferry County, WA;2019;2,542;2,256;286;11.3
CN5302100000000;53;021;Franklin County, WA;2019;43,659;40,852;2,807;6.4
CN5302300000000;53;023;Garfield County, WA;2019;921;870;51;5.5
CN5302500000000;53;025;Grant County, WA;2019;47,980;44,702;3,278;6.8
CN5302700000000;53;027;Grays Harbor County, WA;2019;29,378;27,292;2,086;7.1
CN5302900000000;53;029;Island County, WA;2019;36,498;34,647;1,851;5.1
CN5303100000000;53;031;Jefferson County, WA;2019;13,060;12,318;742;5.7
CN5303300000000;53;033;King County, WA;2019;1,298,625;1,263,961;34,664;2.7
CN5303500000000;53;035;Kitsap County, WA;2019;130,400;124,434;5,966;4.6
CN5303700000000;53;037;Kittitas County, WA;2019;23,964;22,672;1,292;5.4
CN5303900000000;53;039;Klickitat County, WA;2019;10,436;9,822;614;5.9
CN5304100000000;53;041;Lewis County, WA;2019;35,420;33,234;2,186;6.2
CN5304300000000;53;043;Lincoln County, WA;2019;5,116;4,858;258;5.0
CN5304500000000;53;045;Mason County, WA;2019;25,603;23,980;1,623;6.3
CN5304700000000;53;047;Okanogan County, WA;2019;20,747;19,349;1,398;6.7
CN5304900000000;53;049;Pacific County, WA;2019;8,666;8,057;609;7.0
CN5305100000000;53;051;Pend Oreille County, WA;2019;5,119;4,713;406;7.9
CN5305300000000;53;053;Pierce County, WA;2019;449,363;426,219;23,144;5.2
CN5305500000000;53;055;San Juan County, WA;2019;8,781;8,446;335;3.8
CN5305700000000;53;057;Skagit County, WA;2019;64,203;60,721;3,482;5.4
CN5305900000000;53;059;Skamania County, WA;2019;5,705;5,396;309;5.4
CN5306100000000;53;061;Snohomish County, WA;2019;442,159;429,246;12,913;2.9
CN5306300000000;53;063;Spokane County, WA;2019;259,010;245,386;13,624;5.3
CN5306500000000;53;065;Stevens County, WA;2019;19,266;17,913;1,353;7.0
CN5306700000000;53;067;Thurston County, WA;2019;144,809;137,775;7,034;4.9
CN5306900000000;53;069;Wahkiakum County, WA;2019;1,395;1,303;92;6.6
CN5307100000000;53;071;Walla Walla County, WA;2019;30,651;29,147;1,504;4.9
CN5307300000000;53;073;Whatcom County, WA;2019;117,176;111,311;5,865;5.0
CN5307500000000;53;075;Whitman County, WA;2019;24,548;23,477;1,071;4.4
CN5307700000000;53;077;Yakima County, WA;2019;134,103;124,696;9,407;7.0
CN5400100000000;54;001;Barbour County, WV;2019;7,184;6,755;429;6.0
CN5400300000000;54;003;Berkeley County, WV;2019;58,904;56,792;2,112;3.6
CN5400500000000;54;005;Boone County, WV;2019;7,369;6,964;405;5.5
CN5400700000000;54;007;Braxton County, WV;2019;5,230;4,840;390;7.5
CN5400900000000;54;009;Brooke County, WV;2019;9,964;9,443;521;5.2
CN5401100000000;54;011;Cabell County, WV;2019;41,344;39,611;1,733;4.2
CN5401300000000;54;013;Calhoun County, WV;2019;2,556;2,223;333;13.0
CN5401500000000;54;015;Clay County, WV;2019;3,143;2,872;271;8.6
CN5401700000000;54;017;Doddridge County, WV;2019;3,994;3,815;179;4.5
CN5401900000000;54;019;Fayette County, WV;2019;16,207;15,282;925;5.7
CN5402100000000;54;021;Gilmer County, WV;2019;2,370;2,208;162;6.8
CN5402300000000;54;023;Grant County, WV;2019;5,953;5,625;328;5.5
CN5402500000000;54;025;Greenbrier County, WV;2019;15,960;15,215;745;4.7
CN5402700000000;54;027;Hampshire County, WV;2019;10,656;10,240;416;3.9
CN5402900000000;54;029;Hancock County, WV;2019;13,069;12,389;680;5.2
CN5403100000000;54;031;Hardy County, WV;2019;5,794;5,494;300;5.2
CN5403300000000;54;033;Harrison County, WV;2019;34,506;32,958;1,548;4.5
CN5403500000000;54;035;Jackson County, WV;2019;13,333;12,656;677;5.1
CN5403700000000;54;037;Jefferson County, WV;2019;30,496;29,539;957;3.1
CN5403900000000;54;039;Kanawha County, WV;2019;82,409;78,596;3,813;4.6
CN5404100000000;54;041;Lewis County, WV;2019;6,791;6,366;425;6.3
CN5404300000000;54;043;Lincoln County, WV;2019;7,199;6,740;459;6.4
CN5404500000000;54;045;Logan County, WV;2019;11,144;10,478;666;6.0
CN5404700000000;54;047;McDowell County, WV;2019;4,451;4,041;410;9.2
CN5404900000000;54;049;Marion County, WV;2019;25,672;24,359;1,313;5.1
CN5405100000000;54;051;Marshall County, WV;2019;14,129;13,223;906;6.4
CN5405300000000;54;053;Mason County, WV;2019;10,267;9,651;616;6.0
CN5405500000000;54;055;Mercer County, WV;2019;20,933;19,733;1,200;5.7
CN5405700000000;54;057;Mineral County, WV;2019;12,599;11,873;726;5.8
CN5405900000000;54;059;Mingo County, WV;2019;6,885;6,415;470;6.8
CN5406100000000;54;061;Monongalia County, WV;2019;54,654;52,654;2,000;3.7
CN5406300000000;54;063;Monroe County, WV;2019;5,986;5,723;263;4.4
CN5406500000000;54;065;Morgan County, WV;2019;8,198;7,877;321;3.9
CN5406700000000;54;067;Nicholas County, WV;2019;9,452;8,850;602;6.4
CN5406900000000;54;069;Ohio County, WV;2019;21,151;20,189;962;4.5
CN5407100000000;54;071;Pendleton County, WV;2019;3,690;3,546;144;3.9
CN5407300000000;54;073;Pleasants County, WV;2019;2,905;2,705;200;6.9
CN5407500000000;54;075;Pocahontas County, WV;2019;3,892;3,671;221;5.7
CN5407700000000;54;077;Preston County, WV;2019;15,527;14,810;717;4.6
CN5407900000000;54;079;Putnam County, WV;2019;26,879;25,701;1,178;4.4
CN5408100000000;54;081;Raleigh County, WV;2019;30,440;29,005;1,435;4.7
CN5408300000000;54;083;Randolph County, WV;2019;12,371;11,632;739;6.0
CN5408500000000;54;085;Ritchie County, WV;2019;4,395;4,143;252;5.7
CN5408700000000;54;087;Roane County, WV;2019;5,115;4,622;493;9.6
CN5408900000000;54;089;Summers County, WV;2019;4,339;4,099;240;5.5
CN5409100000000;54;091;Taylor County, WV;2019;7,898;7,512;386;4.9
CN5409300000000;54;093;Tucker County, WV;2019;3,342;3,168;174;5.2
CN5409500000000;54;095;Tyler County, WV;2019;3,156;2,911;245;7.8
CN5409700000000;54;097;Upshur County, WV;2019;9,631;9,054;577;6.0
CN5409900000000;54;099;Wayne County, WV;2019;15,739;14,882;857;5.4
CN5410100000000;54;101;Webster County, WV;2019;3,309;3,099;210;6.3
CN5410300000000;54;103;Wetzel County, WV;2019;6,614;6,132;482;7.3
CN5410500000000;54;105;Wirt County, WV;2019;2,311;2,128;183;7.9
CN5410700000000;54;107;Wood County, WV;2019;36,721;34,834;1,887;5.1
CN5410900000000;54;109;Wyoming County, WV;2019;6,652;6,184;468;7.0
CN5500100000000;55;001;Adams County, WI;2019;8,182;7,781;401;4.9
CN5500300000000;55;003;Ashland County, WI;2019;7,898;7,535;363;4.6
CN5500500000000;55;005;Barron County, WI;2019;24,463;23,525;938;3.8
CN5500700000000;55;007;Bayfield County, WI;2019;7,589;7,179;410;5.4
CN5500900000000;55;009;Brown County, WI;2019;142,079;137,850;4,229;3.0
CN5501100000000;55;011;Buffalo County, WI;2019;6,469;6,211;258;4.0
CN5501300000000;55;013;Burnett County, WI;2019;7,160;6,791;369;5.2
CN5501500000000;55;015;Calumet County, WI;2019;27,586;26,843;743;2.7
CN5501700000000;55;017;Chippewa County, WI;2019;33,496;32,270;1,226;3.7
CN5501900000000;55;019;Clark County, WI;2019;17,787;17,223;564;3.2
CN5502100000000;55;021;Columbia County, WI;2019;31,790;30,853;937;2.9
CN5502300000000;55;023;Crawford County, WI;2019;7,609;7,299;310;4.1
CN5502500000000;55;025;Dane County, WI;2019;325,543;317,959;7,584;2.3
CN5502700000000;55;027;Dodge County, WI;2019;47,641;46,265;1,376;2.9
CN5502900000000;55;029;Door County, WI;2019;15,380;14,821;559;3.6
CN5503100000000;55;031;Douglas County, WI;2019;23,120;22,191;929;4.0
CN5503300000000;55;033;Dunn County, WI;2019;24,227;23,402;825;3.4
CN5503500000000;55;035;Eau Claire County, WI;2019;59,038;57,312;1,726;2.9
CN5503700000000;55;037;Florence County, WI;2019;2,219;2,117;102;4.6
CN5503900000000;55;039;Fond du Lac County, WI;2019;57,442;55,820;1,622;2.8
CN5504100000000;55;041;Forest County, WI;2019;4,024;3,823;201;5.0
CN5504300000000;55;043;Grant County, WI;2019;27,869;27,004;865;3.1
CN5504500000000;55;045;Green County, WI;2019;21,141;20,558;583;2.8
CN5504700000000;55;047;Green Lake County, WI;2019;9,487;9,133;354;3.7
CN5504900000000;55;049;Iowa County, WI;2019;13,727;13,346;381;2.8
CN5505100000000;55;051;Iron County, WI;2019;2,548;2,400;148;5.8
CN5505300000000;55;053;Jackson County, WI;2019;10,282;9,899;383;3.7
CN5505500000000;55;055;Jefferson County, WI;2019;46,010;44,632;1,378;3.0
CN5505700000000;55;057;Juneau County, WI;2019;13,503;13,072;431;3.2
CN5505900000000;55;059;Kenosha County, WI;2019;90,339;86,925;3,414;3.8
CN5506100000000;55;061;Kewaunee County, WI;2019;11,041;10,699;342;3.1
CN5506300000000;55;063;La Crosse County, WI;2019;66,346;64,501;1,845;2.8
CN5506500000000;55;065;Lafayette County, WI;2019;10,127;9,869;258;2.5
CN5506700000000;55;067;Langlade County, WI;2019;9,332;8,959;373;4.0
CN5506900000000;55;069;Lincoln County, WI;2019;15,102;14,564;538;3.6
CN5507100000000;55;071;Manitowoc County, WI;2019;41,052;39,714;1,338;3.3
CN5507300000000;55;073;Marathon County, WI;2019;73,648;71,604;2,044;2.8
CN5507500000000;55;075;Marinette County, WI;2019;19,479;18,623;856;4.4
CN5507700000000;55;077;Marquette County, WI;2019;7,758;7,464;294;3.8
CN5507800000000;55;078;Menominee County, WI;2019;1,597;1,472;125;7.8
CN5507900000000;55;079;Milwaukee County, WI;2019;467,088;449,189;17,899;3.8
CN5508100000000;55;081;Monroe County, WI;2019;23,449;22,771;678;2.9
CN5508300000000;55;083;Oconto County, WI;2019;20,570;19,853;717;3.5
CN5508500000000;55;085;Oneida County, WI;2019;17,937;17,192;745;4.2
CN5508700000000;55;087;Outagamie County, WI;2019;103,624;100,672;2,952;2.8
CN5508900000000;55;089;Ozaukee County, WI;2019;49,232;47,886;1,346;2.7
CN5509100000000;55;091;Pepin County, WI;2019;4,163;4,015;148;3.6
CN5509300000000;55;093;Pierce County, WI;2019;25,425;24,596;829;3.3
CN5509500000000;55;095;Polk County, WI;2019;24,632;23,671;961;3.9
CN5509700000000;55;097;Portage County, WI;2019;38,644;37,436;1,208;3.1
CN5509900000000;55;099;Price County, WI;2019;6,473;6,200;273;4.2
CN5510100000000;55;101;Racine County, WI;2019;98,804;94,929;3,875;3.9
CN5510300000000;55;103;Richland County, WI;2019;9,225;8,947;278;3.0
CN5510500000000;55;105;Rock County, WI;2019;85,779;82,715;3,064;3.6
CN5510700000000;55;107;Rusk County, WI;2019;6,743;6,426;317;4.7
CN5510900000000;55;109;St. Croix County, WI;2019;50,878;49,244;1,634;3.2
CN5511100000000;55;111;Sauk County, WI;2019;35,747;34,747;1,000;2.8
CN5511300000000;55;113;Sawyer County, WI;2019;8,021;7,655;366;4.6
CN5511500000000;55;115;Shawano County, WI;2019;21,130;20,475;655;3.1
CN5511700000000;55;117;Sheboygan County, WI;2019;62,398;60,761;1,637;2.6
CN5511900000000;55;119;Taylor County, WI;2019;10,970;10,581;389;3.5
CN5512100000000;55;121;Trempealeau County, WI;2019;16,003;15,447;556;3.5
CN5512300000000;55;123;Vernon County, WI;2019;15,445;14,958;487;3.2
CN5512500000000;55;125;Vilas County, WI;2019;10,248;9,832;416;4.1
CN5512700000000;55;127;Walworth County, WI;2019;57,976;56,148;1,828;3.2
CN5512900000000;55;129;Washburn County, WI;2019;7,846;7,537;309;3.9
CN5513100000000;55;131;Washington County, WI;2019;77,615;75,489;2,126;2.7
CN5513300000000;55;133;Waukesha County, WI;2019;226,107;219,789;6,318;2.8
CN5513500000000;55;135;Waupaca County, WI;2019;25,992;25,177;815;3.1
CN5513700000000;55;137;Waushara County, WI;2019;11,462;11,013;449;3.9
CN5513900000000;55;139;Winnebago County, WI;2019;91,766;89,121;2,645;2.9
CN5514100000000;55;141;Wood County, WI;2019;35,222;33,927;1,295;3.7
CN5600100000000;56;001;Albany County, WY;2019;20,485;19,841;644;3.1
CN5600300000000;56;003;Big Horn County, WY;2019;5,218;4,987;231;4.4
CN5600500000000;56;005;Campbell County, WY;2019;23,280;22,400;880;3.8
CN5600700000000;56;007;Carbon County, WY;2019;7,789;7,518;271;3.5
CN5600900000000;56;009;Converse County, WY;2019;8,647;8,397;250;2.9
CN5601100000000;56;011;Crook County, WY;2019;3,740;3,618;122;3.3
CN5601300000000;56;013;Fremont County, WY;2019;18,774;17,922;852;4.5
CN5601500000000;56;015;Goshen County, WY;2019;6,470;6,225;245;3.8
CN5601700000000;56;017;Hot Springs County, WY;2019;2,192;2,114;78;3.6
CN5601900000000;56;019;Johnson County, WY;2019;4,164;4,007;157;3.8
CN5602100000000;56;021;Laramie County, WY;2019;49,387;47,643;1,744;3.5
CN5602300000000;56;023;Lincoln County, WY;2019;9,029;8,718;311;3.4
CN5602500000000;56;025;Natrona County, WY;2019;40,067;38,459;1,608;4.0
CN5602700000000;56;027;Niobrara County, WY;2019;1,226;1,191;35;2.9
CN5602900000000;56;029;Park County, WY;2019;15,347;14,703;644;4.2
CN5603100000000;56;031;Platte County, WY;2019;4,561;4,398;163;3.6
CN5603300000000;56;033;Sheridan County, WY;2019;15,574;15,004;570;3.7
CN5603500000000;56;035;Sublette County, WY;2019;4,078;3,887;191;4.7
CN5603700000000;56;037;Sweetwater County, WY;2019;21,258;20,408;850;4.0
CN5603900000000;56;039;Teton County, WY;2019;15,846;15,399;447;2.8
CN5604100000000;56;041;Uinta County, WY;2019;9,207;8,842;365;4.0
CN5604300000000;56;043;Washakie County, WY;2019;3,873;3,713;160;4.1
CN5604500000000;56;045;Weston County, WY;2019;3,789;3,675;114;3.0
CN7200100000000;72;001;Adjuntas Municipio, PR;2019;4,182;3,545;637;15.2
CN7200300000000;72;003;Aguada Municipio, PR;2019;11,947;10,744;1,203;10.1
CN7200500000000;72;005;Aguadilla Municipio, PR;2019;14,494;13,004;1,490;10.3
CN7200700000000;72;007;Aguas Buenas Municipio, PR;2019;6,518;5,918;600;9.2
CN7200900000000;72;009;Aibonito Municipio, PR;2019;6,469;5,793;676;10.4
CN7201100000000;72;011;Anasco Municipio, PR;2019;8,885;8,137;748;8.4
CN7201300000000;72;013;Arecibo Municipio, PR;2019;23,907;21,618;2,289;9.6
CN7201500000000;72;015;Arroyo Municipio, PR;2019;4,716;4,086;630;13.4
CN7201700000000;72;017;Barceloneta Municipio, PR;2019;5,962;5,291;671;11.3
CN7201900000000;72;019;Barranquitas Municipio, PR;2019;7,418;6,777;641;8.6
CN7202100000000;72;021;Bayamon Municipio, PR;2019;64,580;60,515;4,065;6.3
CN7202300000000;72;023;Cabo Rojo Municipio, PR;2019;13,596;12,417;1,179;8.7
CN7202500000000;72;025;Caguas Municipio, PR;2019;47,664;44,432;3,232;6.8
CN7202700000000;72;027;Camuy Municipio, PR;2019;9,509;8,696;813;8.5
CN7202900000000;72;029;Canovanas Municipio, PR;2019;16,116;15,058;1,058;6.6
CN7203100000000;72;031;Carolina Municipio, PR;2019;60,969;57,379;3,590;5.9
CN7203300000000;72;033;Catano Municipio, PR;2019;7,762;7,202;560;7.2
CN7203500000000;72;035;Cayey Municipio, PR;2019;16,084;14,954;1,130;7.0
CN7203700000000;72;037;Ceiba Municipio, PR;2019;3,673;3,289;384;10.5
CN7203900000000;72;039;Ciales Municipio, PR;2019;3,678;3,271;407;11.1
CN7204100000000;72;041;Cidra Municipio, PR;2019;15,455;14,400;1,055;6.8
CN7204300000000;72;043;Coamo Municipio, PR;2019;9,909;8,686;1,223;12.3
CN7204500000000;72;045;Comerio Municipio, PR;2019;4,899;4,462;437;8.9
CN7204700000000;72;047;Corozal Municipio, PR;2019;8,921;8,106;815;9.1
CN7204900000000;72;049;Culebra Municipio, PR;2019;896;868;28;3.1
CN7205100000000;72;051;Dorado Municipio, PR;2019;13,255;12,502;753;5.7
CN7205300000000;72;053;Fajardo Municipio, PR;2019;10,866;9,697;1,169;10.8
CN7205400000000;72;054;Florida Municipio, PR;2019;3,311;2,951;360;10.9
CN7205500000000;72;055;Guanica Municipio, PR;2019;3,978;3,388;590;14.8
CN7205700000000;72;057;Guayama Municipio, PR;2019;11,144;9,801;1,343;12.1
CN7205900000000;72;059;Guayanilla Municipio, PR;2019;5,066;4,365;701;13.8
CN7206100000000;72;061;Guaynabo Municipio, PR;2019;37,417;35,881;1,536;4.1
CN7206300000000;72;063;Gurabo Municipio, PR;2019;18,388;17,349;1,039;5.7
CN7206500000000;72;065;Hatillo Municipio, PR;2019;13,702;12,035;1,667;12.2
CN7206700000000;72;067;Hormigueros Municipio, PR;2019;5,406;4,942;464;8.6
CN7206900000000;72;069;Humacao Municipio, PR;2019;17,175;15,444;1,731;10.1
CN7207100000000;72;071;Isabela Municipio, PR;2019;12,453;11,331;1,122;9.0
CN7207300000000;72;073;Jayuya Municipio, PR;2019;4,243;3,645;598;14.1
CN7207500000000;72;075;Juana Diaz Municipio, PR;2019;15,147;13,643;1,504;9.9
CN7207700000000;72;077;Juncos Municipio, PR;2019;12,367;11,338;1,029;8.3
CN7207900000000;72;079;Lajas Municipio, PR;2019;5,184;4,521;663;12.8
CN7208100000000;72;081;Lares Municipio, PR;2019;6,963;5,937;1,026;14.7
CN7208300000000;72;083;Las Marias Municipio, PR;2019;2,672;2,365;307;11.5
CN7208500000000;72;085;Las Piedras Municipio, PR;2019;11,417;10,404;1,013;8.9
CN7208700000000;72;087;Loiza Municipio, PR;2019;8,347;7,708;639;7.7
CN7208900000000;72;089;Luquillo Municipio, PR;2019;6,202;5,613;589;9.5
CN7209100000000;72;091;Manati Municipio, PR;2019;11,448;10,534;914;8.0
CN7209300000000;72;093;Maricao Municipio, PR;2019;1,916;1,654;262;13.7
CN7209500000000;72;095;Maunabo Municipio, PR;2019;2,929;2,487;442;15.1
CN7209700000000;72;097;Mayaguez Municipio, PR;2019;21,768;19,462;2,306;10.6
CN7209900000000;72;099;Moca Municipio, PR;2019;10,498;9,401;1,097;10.4
CN7210100000000;72;101;Morovis Municipio, PR;2019;8,015;7,288;727;9.1
CN7210300000000;72;103;Naguabo Municipio, PR;2019;8,237;7,509;728;8.8
CN7210500000000;72;105;Naranjito Municipio, PR;2019;7,080;6,483;597;8.4
CN7210700000000;72;107;Orocovis Municipio, PR;2019;4,947;4,441;506;10.2
CN7210900000000;72;109;Patillas Municipio, PR;2019;4,339;3,662;677;15.6
CN7211100000000;72;111;Penuelas Municipio, PR;2019;5,885;5,053;832;14.1
CN7211300000000;72;113;Ponce Municipio, PR;2019;45,327;40,931;4,396;9.7
